transaction_id,timestamp,customer_id,amount,transaction_type,merchant,location_from,location_to,risk_score,fraud_flag,status_of_transaction,marked_as,reviewed_response,explanation,graph_statistics
TXN587961,2025-02-25 00:22:15.660852,CUST0377,73728.45,Bill Payment,Flipkart,Mumbai,Delhi,0.72,1,Fraud,Fraudulent,,,
TXN231202,2025-02-25 11:22:15.660852,CUST0377,12701.45,Withdrawal,Walmart,Bangalore,Ahmedabad,0.95,1,Not Fraud,Suspicious,,,
TXN453365,2025-02-25 17:22:15.660852,CUST0377,79383.52,Purchase,Flipkart,Visakhapatnam,Pune,0.88,1,Not Fraud,Suspicious,,,
TXN697014,2025-02-27 13:22:15.660852,CUST0377,24673.11,Withdrawal,Walmart,Chennai,Visakhapatnam,0.9,1,Fraud,Suspicious,,,
TXN791262,2025-03-08 23:22:15.660902,CUST0378,37052.44,Purchase,Target,Chennai,Indore,0.04,0,Under Review,Fraudulent,,,
TXN215041,2025-03-10 02:22:15.660902,CUST0378,45630.55,Bill Payment,Amazon,Lucknow,Pune,0.55,1,Under Review,Suspicious,,,
TXN227385,2025-03-10 03:22:15.660902,CUST0378,23503.92,Transfer,Amazon,Pune,Nagpur,0.66,1,Not Fraud,Fraudulent,,,
TXN629543,2025-03-10 23:22:15.660902,CUST0378,44153.72,Bill Payment,Walmart,Surat,Lucknow,0.17,0,Reviewed,Fraudulent,,,
TXN988505,2025-03-11 21:22:15.660902,CUST0378,88896.27,Bill Payment,Snapdeal,Kolkata,Chennai,0.76,1,Not Fraud,Suspicious,,,
TXN916833,2025-02-06 02:22:15.660946,CUST0379,35200.99,Withdrawal,Target,Bangalore,Pune,0.69,1,Reviewed,Fraudulent,,,
TXN838851,2025-02-07 23:22:15.660946,CUST0379,66309.13,Transfer,BestBuy,Indore,Indore,0.77,1,Fraud,Suspicious,,,
TXN602602,2025-02-09 23:22:15.660946,CUST0379,88470.11,Purchase,Snapdeal,Surat,Dubai,0.9,1,Under Review,Fraudulent,,,
TXN376427,2025-02-10 08:22:15.660946,CUST0379,86405.56,Purchase,Amazon,Indore,Bhopal,0.86,1,Not Fraud,Suspicious,,,
TXN979623,2025-02-11 11:22:15.660946,CUST0379,38306.08,Bill Payment,Target,Kolkata,Delhi,0.19,0,Under Review,Fraudulent,,,
TXN344419,2025-02-11 18:22:15.660946,CUST0379,21478.76,Bill Payment,Flipkart,Visakhapatnam,Surat,0.87,1,Fraud,Legitimate,,,
TXN909568,2025-02-17 01:22:15.660996,CUST0380,76215.38,Withdrawal,BestBuy,Delhi,Pune,0.64,1,Under Review,Suspicious,,,
TXN872864,2025-02-17 14:22:15.660996,CUST0380,75554.18,Withdrawal,Flipkart,Hyderabad,Visakhapatnam,0.96,1,Reviewed,Legitimate,,,
TXN183607,2025-02-19 11:22:15.660996,CUST0380,66464.76,Bill Payment,Flipkart,Nagpur,Indore,0.25,0,Fraud,Suspicious,,,
TXN633488,2025-02-20 10:22:15.660996,CUST0380,79089.06,Bill Payment,BestBuy,Bhopal,Surat,0.81,1,Not Fraud,Fraudulent,,,
TXN868040,2025-02-22 01:22:15.660996,CUST0380,87950.12,Bill Payment,BestBuy,Visakhapatnam,Dubai,0.96,1,Fraud,Fraudulent,,,
TXN536979,2025-02-22 08:22:15.660996,CUST0380,6796.94,Purchase,Flipkart,Kolkata,Kanpur,0.93,1,Under Review,Legitimate,,,
TXN511547,2025-03-09 21:22:15.661064,CUST0381,52070.42,Bill Payment,Macy's,Surat,Mumbai,0.69,1,Fraud,Legitimate,,,
TXN772637,2025-03-10 15:22:15.661064,CUST0381,22908.44,Purchase,Walmart,Chennai,Hyderabad,0.02,0,Not Fraud,Suspicious,,,
TXN492082,2025-03-12 06:22:15.661064,CUST0381,84406.22,Withdrawal,Snapdeal,Lucknow,Surat,0.72,1,Under Review,Fraudulent,,,
TXN761066,2025-03-13 23:22:15.661064,CUST0381,75337.85,Bill Payment,Target,Bangalore,Jaipur,0.58,1,Not Fraud,Legitimate,,,
TXN415645,2025-03-14 04:22:15.661064,CUST0381,77299.97,Withdrawal,Macy's,Indore,Nagpur,0.88,1,Not Fraud,Suspicious,,,
TXN614760,2025-03-15 06:22:15.661064,CUST0381,37737.32,Purchase,BestBuy,Pune,Lucknow,0.3,0,Under Review,Legitimate,,,
TXN797451,2025-02-03 22:22:15.661115,CUST0382,91621.62,Withdrawal,BestBuy,Surat,Kanpur,0.53,1,Reviewed,Legitimate,,,
TXN645053,2025-02-04 10:22:15.661115,CUST0382,76619.66,Purchase,Walmart,Delhi,Mumbai,0.99,1,Not Fraud,Legitimate,,,
TXN325365,2025-02-05 00:22:15.661115,CUST0382,40504.87,Transfer,Snapdeal,Ahmedabad,Ahmedabad,0.65,1,Under Review,Suspicious,,,
TXN165647,2025-02-05 11:22:15.661115,CUST0382,29306.29,Bill Payment,Amazon,Visakhapatnam,Nagpur,0.23,0,Not Fraud,Fraudulent,,,
TXN995020,2025-02-05 18:22:15.661115,CUST0382,92713.15,Transfer,BestBuy,Chennai,Kolkata,0.55,1,Under Review,Suspicious,,,
TXN380563,2025-02-06 16:22:15.661115,CUST0382,54244.0,Withdrawal,Amazon,Lucknow,Visakhapatnam,0.22,0,Not Fraud,Fraudulent,,,
TXN250755,2025-03-21 22:22:15.661165,CUST0383,27458.53,Purchase,BestBuy,Jaipur,Bangalore,0.85,1,Fraud,Legitimate,,,
TXN739976,2025-03-22 02:22:15.661165,CUST0383,39699.84,Withdrawal,Flipkart,Bangalore,Visakhapatnam,0.66,1,Not Fraud,Fraudulent,,,
TXN557048,2025-03-23 08:22:15.661165,CUST0383,16374.6,Withdrawal,Flipkart,Kanpur,Bhopal,0.94,1,Not Fraud,Legitimate,,,
TXN286578,2025-03-23 09:22:15.661165,CUST0383,6676.86,Withdrawal,Target,Bangalore,Visakhapatnam,0.23,0,Not Fraud,Fraudulent,,,
TXN111857,2025-03-23 20:22:15.661165,CUST0383,244.28,Withdrawal,BestBuy,Bhopal,Indore,0.1,0,Under Review,Suspicious,,,
TXN630340,2025-03-24 11:22:15.661165,CUST0383,99043.05,Transfer,Snapdeal,Mumbai,Mumbai,0.75,1,Reviewed,Suspicious,,,
TXN973982,2025-03-14 21:22:15.661217,CUST0384,56447.08,Purchase,BestBuy,Indore,Surat,0.74,1,Fraud,Fraudulent,,,
TXN844823,2025-03-15 08:22:15.661217,CUST0384,19421.7,Withdrawal,Amazon,Pune,Chennai,0.26,0,Not Fraud,Fraudulent,,,
TXN593678,2025-03-16 19:22:15.661217,CUST0384,2660.81,Withdrawal,Flipkart,Kanpur,Visakhapatnam,0.26,0,Fraud,Suspicious,,,
TXN839427,2025-03-17 12:22:15.661217,CUST0384,69395.78,Bill Payment,Walmart,Pune,London,0.71,1,Under Review,Fraudulent,,,
TXN118943,2025-03-18 18:22:15.661217,CUST0384,91110.67,Purchase,Snapdeal,Chennai,Kanpur,0.63,1,Under Review,Legitimate,,,
TXN542040,2025-03-20 07:22:15.661217,CUST0384,39384.17,Withdrawal,BestBuy,Kanpur,Mumbai,0.95,1,Fraud,Fraudulent,,,
TXN907503,2025-03-17 14:22:15.661266,CUST0385,57053.98,Bill Payment,Flipkart,Kolkata,Jaipur,0.5,1,Under Review,Fraudulent,,,
TXN626715,2025-03-19 00:22:15.661266,CUST0385,6032.91,Purchase,Amazon,Delhi,Lucknow,0.86,1,Not Fraud,Suspicious,,,
TXN218704,2025-03-20 19:22:15.661266,CUST0385,62933.23,Withdrawal,Macy's,Nagpur,Ahmedabad,0.89,1,Under Review,Fraudulent,,,
TXN902999,2025-03-22 07:22:15.661266,CUST0385,20386.34,Withdrawal,BestBuy,Pune,Indore,0.78,1,Not Fraud,Fraudulent,,,
TXN709068,2025-03-23 19:22:15.661266,CUST0385,79113.27,Withdrawal,Walmart,Hyderabad,Pune,0.72,1,Reviewed,Suspicious,,,
TXN465525,2025-03-25 12:22:15.661266,CUST0385,18135.72,Withdrawal,Snapdeal,Lucknow,Paris,0.86,1,Under Review,Fraudulent,,,
TXN344154,2025-03-04 07:22:15.661317,CUST0386,73302.2,Transfer,Snapdeal,Hyderabad,Mumbai,0.63,1,Not Fraud,Legitimate,,,
TXN799289,2025-03-04 11:22:15.661317,CUST0386,19777.35,Withdrawal,Walmart,Kolkata,Kanpur,0.14,0,Under Review,Suspicious,,,
TXN794855,2025-03-05 13:22:15.661317,CUST0386,63154.66,Withdrawal,Macy's,Bangalore,Bhopal,0.87,1,Not Fraud,Fraudulent,,,
TXN994827,2025-03-05 18:22:15.661317,CUST0386,41389.74,Bill Payment,BestBuy,Ahmedabad,Visakhapatnam,0.53,1,Reviewed,Suspicious,,,
TXN783735,2025-03-06 08:22:15.661317,CUST0386,57665.05,Transfer,Flipkart,Ahmedabad,Kanpur,0.64,1,Not Fraud,Legitimate,,,
TXN368737,2025-03-07 20:22:15.661317,CUST0386,14114.56,Purchase,Amazon,Ahmedabad,Jaipur,0.15,0,Not Fraud,Suspicious,,,
TXN917814,2025-03-18 20:22:15.661367,CUST0387,60604.63,Bill Payment,Target,Nagpur,London,0.7,1,Fraud,Fraudulent,,,
TXN595507,2025-03-20 03:22:15.661367,CUST0387,18330.49,Bill Payment,Flipkart,Pune,Kanpur,0.9,1,Fraud,Legitimate,,,
TXN111791,2025-03-21 13:22:15.661367,CUST0387,46560.95,Transfer,Target,Ahmedabad,Kanpur,0.9,1,Reviewed,Fraudulent,,,
TXN752125,2025-03-23 07:22:15.661367,CUST0387,81198.28,Bill Payment,Flipkart,Kolkata,Jaipur,0.99,1,Reviewed,Suspicious,,,
TXN167943,2025-03-25 06:22:15.661367,CUST0387,87136.22,Purchase,Walmart,Bhopal,Kanpur,0.69,1,Under Review,Suspicious,,,
TXN981721,2025-03-11 12:22:15.661409,CUST0388,29438.42,Bill Payment,Amazon,Delhi,Bhopal,0.58,1,Not Fraud,Suspicious,,,
TXN497266,2025-03-11 15:22:15.661409,CUST0388,73073.13,Purchase,Target,Lucknow,Ahmedabad,0.75,1,Under Review,Suspicious,,,
TXN912819,2025-03-13 12:22:15.661409,CUST0388,36395.57,Purchase,Target,Visakhapatnam,Visakhapatnam,0.78,1,Reviewed,Suspicious,,,
TXN213530,2025-03-13 20:22:15.661409,CUST0388,25289.18,Withdrawal,Target,Nagpur,Mumbai,0.76,1,Reviewed,Legitimate,,,
TXN898672,2025-03-13 22:22:15.661409,CUST0388,95661.88,Purchase,Flipkart,Lucknow,Delhi,0.93,1,Reviewed,Suspicious,,,
TXN483724,2025-03-14 08:22:15.661409,CUST0388,53021.28,Transfer,Macy's,Ahmedabad,Kolkata,0.63,1,Fraud,Suspicious,,,
TXN233346,2025-03-25 00:22:15.661460,CUST0389,9682.06,Transfer,Walmart,Bangalore,Kanpur,0.72,1,Under Review,Legitimate,,,
TXN154311,2025-03-26 07:22:15.661460,CUST0389,23922.98,Purchase,Walmart,Indore,Delhi,0.87,1,Not Fraud,Fraudulent,,,
TXN487273,2025-03-27 10:22:15.661460,CUST0389,70867.06,Purchase,Target,Indore,Pune,0.83,1,Reviewed,Legitimate,,,
TXN644101,2025-03-27 23:22:15.661460,CUST0389,85174.33,Transfer,Amazon,Hyderabad,Paris,0.84,1,Under Review,Fraudulent,,,
TXN973274,2025-03-29 09:22:15.661460,CUST0389,53083.68,Purchase,Walmart,Lucknow,Bhopal,0.88,1,Not Fraud,Legitimate,,,
TXN629859,2025-03-30 09:22:15.661460,CUST0389,57670.99,Withdrawal,Amazon,Kolkata,Delhi,0.75,1,Reviewed,Suspicious,,,
TXN299001,2025-03-01 05:22:15.661512,CUST0390,74430.31,Purchase,Snapdeal,Indore,Toronto,0.87,1,Not Fraud,Fraudulent,,,
TXN441782,2025-03-02 20:22:15.661512,CUST0390,26418.1,Purchase,Macy's,Jaipur,Mumbai,0.17,0,Not Fraud,Suspicious,,,
TXN422805,2025-03-03 13:22:15.661512,CUST0390,45959.66,Withdrawal,Flipkart,Delhi,Kanpur,0.1,0,Not Fraud,Legitimate,,,
TXN452586,2025-03-04 13:22:15.661512,CUST0390,39971.15,Withdrawal,Snapdeal,Mumbai,Delhi,0.01,0,Fraud,Suspicious,,,
TXN756562,2025-03-06 09:22:15.661512,CUST0390,39194.58,Purchase,Walmart,Mumbai,Chennai,0.07,0,Fraud,Legitimate,,,
TXN537308,2025-03-07 09:22:15.661512,CUST0390,39533.78,Transfer,Target,Nagpur,Delhi,0.67,1,Reviewed,Fraudulent,,,
TXN580004,2025-02-19 19:22:15.661564,CUST0391,42877.08,Bill Payment,Macy's,Pune,Visakhapatnam,0.08,0,Reviewed,Fraudulent,,,
TXN423362,2025-02-21 17:22:15.661564,CUST0391,48802.63,Withdrawal,Flipkart,Chennai,Delhi,0.93,1,Reviewed,Fraudulent,,,
TXN929151,2025-02-22 02:22:15.661564,CUST0391,76721.21,Bill Payment,Target,Mumbai,Mumbai,0.95,1,Fraud,Suspicious,,,
TXN174707,2025-02-22 13:22:15.661564,CUST0391,90937.31,Transfer,Snapdeal,Jaipur,Ahmedabad,0.54,1,Reviewed,Legitimate,,,
TXN558075,2025-02-23 04:22:15.661564,CUST0391,64838.68,Withdrawal,Snapdeal,Visakhapatnam,Hyderabad,0.89,1,Reviewed,Fraudulent,,,
TXN663338,2025-02-23 18:22:15.661564,CUST0391,24412.34,Transfer,Walmart,Kolkata,Mumbai,0.07,0,Under Review,Fraudulent,,,
TXN763826,2025-03-19 09:22:15.661617,CUST0392,15425.64,Transfer,Flipkart,Lucknow,Nagpur,0.02,0,Fraud,Fraudulent,,,
TXN142714,2025-03-20 20:22:15.661617,CUST0392,3234.31,Transfer,Macy's,Kanpur,Pune,0.73,1,Fraud,Legitimate,,,
TXN197024,2025-03-22 08:22:15.661617,CUST0392,85338.7,Transfer,Snapdeal,Lucknow,Hyderabad,0.98,1,Not Fraud,Fraudulent,,,
TXN847030,2025-03-23 07:22:15.661617,CUST0392,80041.12,Purchase,Target,Surat,Hyderabad,0.92,1,Reviewed,Suspicious,,,
TXN384268,2025-03-23 13:22:15.661617,CUST0392,42825.82,Purchase,Macy's,Lucknow,Bhopal,0.93,1,Not Fraud,Suspicious,,,
TXN514753,2025-02-05 23:22:15.661661,CUST0393,39149.77,Transfer,Walmart,Lucknow,Ahmedabad,0.07,0,Not Fraud,Suspicious,,,
TXN554620,2025-02-06 17:22:15.661661,CUST0393,36121.66,Transfer,Macy's,Delhi,Ahmedabad,0.23,0,Under Review,Legitimate,,,
TXN941072,2025-02-08 02:22:15.661661,CUST0393,56148.52,Bill Payment,Snapdeal,Kolkata,Jaipur,0.81,1,Reviewed,Fraudulent,,,
TXN779612,2025-02-09 04:22:15.661661,CUST0393,39268.77,Transfer,Flipkart,Kolkata,Ahmedabad,0.67,1,Reviewed,Fraudulent,,,
TXN492219,2025-02-09 09:22:15.661661,CUST0393,75211.49,Withdrawal,Amazon,Kanpur,London,0.6,1,Not Fraud,Fraudulent,,,
TXN219204,2025-02-10 16:22:15.661661,CUST0393,81541.49,Bill Payment,Amazon,Kolkata,Surat,0.65,1,Under Review,Suspicious,,,
TXN907212,2025-03-21 09:22:15.661710,CUST0394,62097.3,Purchase,Flipkart,Nagpur,Toronto,0.94,1,Fraud,Fraudulent,,,
TXN647609,2025-03-23 06:22:15.661710,CUST0394,54673.91,Transfer,BestBuy,Pune,Lucknow,0.15,0,Reviewed,Fraudulent,,,
TXN569161,2025-03-23 16:22:15.661710,CUST0394,30813.74,Transfer,Amazon,Bhopal,Visakhapatnam,0.13,0,Not Fraud,Suspicious,,,
TXN527112,2025-03-25 16:22:15.661710,CUST0394,34220.74,Bill Payment,Macy's,Delhi,Ahmedabad,0.05,0,Reviewed,Legitimate,,,
TXN630620,2025-03-26 11:22:15.661710,CUST0394,3854.31,Transfer,Walmart,Lucknow,Chennai,0.96,1,Not Fraud,Legitimate,,,
TXN169911,2025-04-05 00:22:15.661752,CUST0395,96283.79,Purchase,BestBuy,Bhopal,Paris,0.63,1,Reviewed,Fraudulent,,,
TXN419067,2025-04-05 12:22:15.661752,CUST0395,30663.14,Withdrawal,Snapdeal,Visakhapatnam,Kanpur,0.91,1,Not Fraud,Fraudulent,,,
TXN200272,2025-04-06 19:22:15.661752,CUST0395,27681.29,Purchase,Flipkart,Surat,Kanpur,0.15,0,Fraud,Legitimate,,,
TXN858993,2025-04-06 20:22:15.661752,CUST0395,61947.3,Withdrawal,Walmart,Bangalore,Bangalore,0.74,1,Fraud,Suspicious,,,
TXN773556,2025-04-07 03:22:15.661752,CUST0395,10303.04,Transfer,Walmart,Hyderabad,Kanpur,0.93,1,Fraud,Suspicious,,,
TXN658069,2025-04-08 09:22:15.661752,CUST0395,77502.77,Bill Payment,Target,Pune,Delhi,0.7,1,Reviewed,Fraudulent,,,
TXN645742,2025-03-21 04:22:15.661804,CUST0396,51906.13,Purchase,Flipkart,Surat,Bhopal,0.6,1,Reviewed,Fraudulent,,,
TXN733488,2025-03-21 22:22:15.661804,CUST0396,3242.58,Purchase,Target,Surat,Nagpur,0.01,0,Reviewed,Fraudulent,,,
TXN107187,2025-03-23 18:22:15.661804,CUST0396,37828.27,Purchase,Walmart,Kanpur,Hyderabad,0.02,0,Reviewed,Fraudulent,,,
TXN602695,2025-03-24 10:22:15.661804,CUST0396,23154.12,Purchase,Amazon,Kolkata,Nagpur,0.05,0,Not Fraud,Legitimate,,,
TXN274407,2025-03-24 14:22:15.661804,CUST0396,20752.2,Bill Payment,Snapdeal,Indore,Lucknow,0.07,0,Not Fraud,Legitimate,,,
TXN586882,2025-03-18 23:22:15.661848,CUST0397,23459.01,Withdrawal,Walmart,Chennai,Kanpur,0.03,0,Fraud,Legitimate,,,
TXN690698,2025-03-19 12:22:15.661848,CUST0397,46876.98,Withdrawal,Target,Surat,Hyderabad,0.67,1,Not Fraud,Suspicious,,,
TXN252113,2025-03-19 23:22:15.661848,CUST0397,42138.88,Bill Payment,Target,Delhi,Bhopal,0.27,0,Fraud,Legitimate,,,
TXN370915,2025-03-21 14:22:15.661848,CUST0397,65507.04,Withdrawal,Amazon,Nagpur,Bangalore,0.54,1,Under Review,Suspicious,,,
TXN485023,2025-03-22 02:22:15.661848,CUST0397,42046.95,Purchase,BestBuy,Kolkata,Surat,0.52,1,Under Review,Fraudulent,,,
TXN889027,2025-03-23 02:22:15.661848,CUST0397,64628.24,Withdrawal,Snapdeal,Pune,Pune,0.8,1,Under Review,Fraudulent,,,
TXN485123,2025-03-16 00:22:15.661898,CUST0398,87613.14,Withdrawal,Snapdeal,Lucknow,Singapore,0.66,1,Fraud,Fraudulent,,,
TXN752918,2025-03-17 09:22:15.661898,CUST0398,44575.49,Transfer,Flipkart,Kanpur,Kolkata,0.24,0,Fraud,Suspicious,,,
TXN311652,2025-03-17 13:22:15.661898,CUST0398,53653.45,Bill Payment,Flipkart,Indore,Bhopal,0.22,0,Reviewed,Legitimate,,,
TXN233819,2025-03-19 07:22:15.661898,CUST0398,62778.05,Withdrawal,Snapdeal,Visakhapatnam,Pune,0.24,0,Under Review,Legitimate,,,
TXN415942,2025-03-20 13:22:15.661898,CUST0398,28795.61,Withdrawal,Target,Lucknow,Lucknow,0.16,0,Under Review,Fraudulent,,,
TXN545591,2025-03-21 08:22:15.661898,CUST0398,88568.52,Withdrawal,Macy's,Chennai,Kanpur,0.81,1,Under Review,Suspicious,,,
TXN281277,2025-03-14 07:22:15.661948,CUST0399,96450.81,Transfer,Amazon,Visakhapatnam,Surat,0.92,1,Not Fraud,Fraudulent,,,
TXN858914,2025-03-15 14:22:15.661948,CUST0399,57443.51,Withdrawal,BestBuy,Jaipur,Kanpur,0.13,0,Reviewed,Legitimate,,,
TXN672043,2025-03-16 02:22:15.661948,CUST0399,4737.8,Purchase,Amazon,Pune,Kolkata,0.86,1,Under Review,Fraudulent,,,
TXN454681,2025-03-17 17:22:15.661948,CUST0399,96121.54,Purchase,Snapdeal,Hyderabad,Indore,0.57,1,Under Review,Fraudulent,,,
TXN472338,2025-03-18 08:22:15.661948,CUST0399,91131.11,Purchase,Walmart,Chennai,Indore,0.71,1,Under Review,Legitimate,,,
TXN597869,2025-03-23 14:22:15.662074,CUST0400,10729.65,Purchase,Walmart,Lucknow,Nagpur,0.14,0,Reviewed,Legitimate,,,
TXN811976,2025-03-25 01:22:15.662074,CUST0400,12553.37,Transfer,Target,Hyderabad,Indore,0.6,1,Under Review,Fraudulent,,,
TXN819467,2025-03-25 15:22:15.662074,CUST0400,39385.1,Transfer,Walmart,Jaipur,Delhi,0.69,1,Under Review,Legitimate,,,
TXN136802,2025-03-26 03:22:15.662074,CUST0400,87651.04,Transfer,Flipkart,Bangalore,Ahmedabad,0.77,1,Fraud,Suspicious,,,
TXN457285,2025-03-27 20:22:15.662074,CUST0400,33920.79,Bill Payment,Macy's,Visakhapatnam,Kolkata,0.94,1,Under Review,Suspicious,,,
TXN550366,2025-03-29 11:22:15.662074,CUST0400,28489.83,Withdrawal,Amazon,Indore,Bangalore,0.51,1,Not Fraud,Suspicious,,,
TXN693714,2025-02-25 18:22:15.662124,CUST0401,21810.75,Purchase,Macy's,Hyderabad,Surat,0.27,0,Not Fraud,Suspicious,,,
TXN507661,2025-02-25 21:22:15.662124,CUST0401,11859.21,Withdrawal,BestBuy,Bangalore,Mumbai,0.55,1,Fraud,Legitimate,,,
TXN618457,2025-02-26 11:22:15.662124,CUST0401,84823.85,Transfer,Macy's,Nagpur,Bhopal,0.6,1,Not Fraud,Legitimate,,,
TXN236907,2025-02-27 22:22:15.662124,CUST0401,50518.95,Bill Payment,Flipkart,Indore,Kanpur,0.63,1,Reviewed,Legitimate,,,
TXN503921,2025-02-28 18:22:15.662124,CUST0401,16240.44,Purchase,Amazon,Nagpur,Bangalore,0.08,0,Not Fraud,Legitimate,,,
TXN925293,2025-03-02 18:22:15.662124,CUST0401,61402.58,Bill Payment,BestBuy,Kanpur,Surat,0.51,1,Fraud,Suspicious,,,
TXN314860,2025-04-02 18:22:15.662176,CUST0402,68064.47,Withdrawal,Flipkart,Lucknow,Delhi,0.77,1,Fraud,Fraudulent,,,
TXN501650,2025-04-03 07:22:15.662176,CUST0402,61021.49,Withdrawal,Walmart,Surat,Kolkata,0.78,1,Fraud,Legitimate,,,
TXN877819,2025-04-05 01:22:15.662176,CUST0402,10231.94,Transfer,BestBuy,Indore,London,0.5,1,Reviewed,Fraudulent,,,
TXN678348,2025-04-07 01:22:15.662176,CUST0402,4546.53,Transfer,Amazon,Hyderabad,Surat,0.5,1,Reviewed,Fraudulent,,,
TXN465594,2025-04-08 18:22:15.662176,CUST0402,1524.88,Purchase,BestBuy,Ahmedabad,Visakhapatnam,0.06,0,Not Fraud,Legitimate,,,
TXN921662,2025-04-09 23:22:15.662176,CUST0402,41522.71,Purchase,Snapdeal,Kolkata,Surat,0.85,1,Under Review,Fraudulent,,,
TXN728833,2025-03-22 17:22:15.662229,CUST0403,92825.9,Bill Payment,Amazon,Surat,Mumbai,0.73,1,Fraud,Legitimate,,,
TXN485259,2025-03-23 22:22:15.662229,CUST0403,67302.26,Bill Payment,Macy's,Lucknow,Kolkata,0.97,1,Not Fraud,Fraudulent,,,
TXN997736,2025-03-24 23:22:15.662229,CUST0403,17775.11,Purchase,Macy's,Hyderabad,Surat,0.28,0,Under Review,Fraudulent,,,
TXN141025,2025-03-26 05:22:15.662229,CUST0403,60583.78,Bill Payment,Amazon,Kolkata,Paris,0.51,1,Not Fraud,Fraudulent,,,
TXN806822,2025-03-27 12:22:15.662229,CUST0403,24759.05,Purchase,Target,Lucknow,Bangalore,0.61,1,Reviewed,Suspicious,,,
TXN467301,2025-02-08 10:22:15.662272,CUST0404,89541.59,Withdrawal,Flipkart,Visakhapatnam,Singapore,0.82,1,Not Fraud,Fraudulent,,,
TXN900423,2025-02-08 23:22:15.662272,CUST0404,47911.92,Transfer,Macy's,Bhopal,Kanpur,0.75,1,Reviewed,Fraudulent,,,
TXN220441,2025-02-09 11:22:15.662272,CUST0404,32400.74,Withdrawal,Snapdeal,Mumbai,Paris,0.69,1,Not Fraud,Fraudulent,,,
TXN384801,2025-02-09 16:22:15.662272,CUST0404,44559.43,Transfer,Amazon,Pune,Ahmedabad,0.68,1,Not Fraud,Fraudulent,,,
TXN337819,2025-02-10 05:22:15.662272,CUST0404,61057.81,Transfer,Snapdeal,Chennai,Indore,0.65,1,Under Review,Legitimate,,,
TXN784867,2025-02-22 23:22:15.662314,CUST0405,94378.44,Purchase,Snapdeal,Bangalore,Nagpur,0.93,1,Not Fraud,Suspicious,,,
TXN620239,2025-02-23 21:22:15.662314,CUST0405,8887.04,Bill Payment,Walmart,Indore,Pune,0.96,1,Fraud,Legitimate,,,
TXN292676,2025-02-24 17:22:15.662314,CUST0405,51552.28,Withdrawal,Snapdeal,Chennai,Pune,0.1,0,Under Review,Fraudulent,,,
TXN724517,2025-02-25 16:22:15.662314,CUST0405,44740.74,Withdrawal,BestBuy,Jaipur,Indore,0.14,0,Under Review,Fraudulent,,,
TXN331951,2025-02-26 17:22:15.662314,CUST0405,34717.93,Purchase,BestBuy,Visakhapatnam,Toronto,0.98,1,Fraud,Fraudulent,,,
TXN825693,2025-02-03 23:22:15.662355,CUST0406,94531.23,Purchase,Walmart,Jaipur,Dubai,0.75,1,Reviewed,Fraudulent,,,
TXN574528,2025-02-05 16:22:15.662355,CUST0406,89008.44,Purchase,Amazon,Nagpur,Visakhapatnam,0.59,1,Fraud,Fraudulent,,,
TXN220614,2025-02-06 05:22:15.662355,CUST0406,25343.94,Purchase,BestBuy,Kanpur,Nagpur,0.71,1,Fraud,Legitimate,,,
TXN587020,2025-02-08 01:22:15.662355,CUST0406,93262.93,Purchase,Snapdeal,Nagpur,Jaipur,0.64,1,Not Fraud,Suspicious,,,
TXN538492,2025-02-09 02:22:15.662355,CUST0406,51016.06,Bill Payment,Macy's,Indore,Surat,0.93,1,Under Review,Suspicious,,,
TXN926219,2025-04-03 13:22:15.662399,CUST0407,8990.74,Withdrawal,Snapdeal,Ahmedabad,Chennai,0.01,0,Not Fraud,Fraudulent,,,
TXN607458,2025-04-05 05:22:15.662399,CUST0407,12150.52,Bill Payment,Amazon,Surat,Surat,0.77,1,Reviewed,Suspicious,,,
TXN870433,2025-04-06 16:22:15.662399,CUST0407,46020.06,Bill Payment,Amazon,Indore,Pune,0.29,0,Under Review,Suspicious,,,
TXN130669,2025-04-08 05:22:15.662399,CUST0407,81930.85,Withdrawal,Target,Kolkata,Bhopal,0.7,1,Fraud,Legitimate,,,
TXN889917,2025-04-09 21:22:15.662399,CUST0407,1176.26,Bill Payment,Flipkart,Bangalore,Kanpur,0.94,1,Under Review,Fraudulent,,,
TXN453734,2025-04-10 00:22:15.662399,CUST0407,95323.07,Bill Payment,Macy's,Delhi,Lucknow,0.51,1,Reviewed,Fraudulent,,,
TXN606083,2025-02-15 20:22:15.662451,CUST0408,73697.35,Purchase,Amazon,Kolkata,Singapore,0.92,1,Under Review,Fraudulent,,,
TXN345740,2025-02-17 17:22:15.662451,CUST0408,87339.43,Transfer,BestBuy,Lucknow,Hyderabad,0.8,1,Under Review,Legitimate,,,
TXN587270,2025-02-18 08:22:15.662451,CUST0408,15329.77,Withdrawal,Amazon,Pune,Chennai,0.17,0,Fraud,Legitimate,,,
TXN210691,2025-02-19 00:22:15.662451,CUST0408,69904.12,Withdrawal,BestBuy,Visakhapatnam,Visakhapatnam,0.83,1,Under Review,Suspicious,,,
TXN678074,2025-02-20 17:22:15.662451,CUST0408,99127.59,Bill Payment,Flipkart,Kolkata,Mumbai,0.65,1,Under Review,Fraudulent,,,
TXN989029,2025-02-15 15:22:15.662494,CUST0409,83627.96,Transfer,Amazon,Surat,Jaipur,0.73,1,Under Review,Legitimate,,,
